ID;type;text
1349;nouns;envoy
1350;nouns;epilepsy
1351;nouns;equation
1352;nouns;equator
1353;nouns;error
1354;nouns;espionage
1355;nouns;estimation
1356;nouns;evacuation
1357;nouns;exaggeration
1358;nouns;examination
1359;nouns;exclamation
1360;nouns;expediency
1361;nouns;exploitation
1362;nouns;extinction
1363;nouns;eyewitness
1364;nouns;falls
1365;nouns;fascism
1366;nouns;fastball
1367;nouns;feces
1368;nouns;feedback
1369;nouns;ferocity
1370;nouns;fertilization
1371;nouns;fetish
1372;nouns;finale
1373;nouns;firing
1374;nouns;fixing
1375;nouns;flashing
1376;nouns;flask
1377;nouns;flora
1378;nouns;fluke
1379;nouns;folklore
1380;nouns;follower
1381;nouns;foothold
1382;nouns;footing
1383;nouns;forefinger
1384;nouns;forefront
1385;nouns;forgiveness
1386;nouns;formality
1387;nouns;formation
1388;nouns;formula
1389;nouns;foyer
1390;nouns;fragmentation
1391;nouns;framework
1392;nouns;fraud
1393;nouns;freestyle
1394;nouns;frequency
1395;nouns;friendliness
1396;nouns;fries
1397;nouns;frigate
1398;nouns;fulfillment
1399;nouns;function
1400;nouns;functionality
1401;nouns;fundraiser
1402;nouns;fusion
1403;nouns;futility
1404;nouns;gallantry
1405;nouns;gallery
1406;nouns;genesis
1407;nouns;genitals
1408;nouns;girlfriend
1409;nouns;glamour
1410;nouns;glitter
1411;nouns;glucose
1412;nouns;google
1413;nouns;grandeur
1414;nouns;grappling
1415;nouns;greens
1416;nouns;gridlock
1417;nouns;grocer
1418;nouns;groundwork
1419;nouns;grouping
1420;nouns;gunman
1421;nouns;gusto
1422;nouns;habitation
1423;nouns;hacker
1424;nouns;hallway
1425;nouns;hamburger
1426;nouns;hammock
1427;nouns;handling
1428;nouns;hands
1429;nouns;handshake
1430;nouns;happiness
1431;nouns;hardship
1432;nouns;headcount
1433;nouns;header
1434;nouns;headquarters
1435;nouns;heads
1436;nouns;headset
1437;nouns;hearth
1438;nouns;hearts
1439;nouns;heath
1440;nouns;hegemony
1441;nouns;height
1442;nouns;hello
1443;nouns;helper
1444;nouns;helping
1445;nouns;helplessness
1446;nouns;hierarchy
1447;nouns;hoarding
1448;nouns;hockey
1449;nouns;homeland
1450;nouns;homer
1451;nouns;honesty
1452;nouns;horror
1453;nouns;horseman
1454;nouns;hostility
1455;nouns;housing
1456;nouns;humility
1457;nouns;hurricane
1458;nouns;iceberg
1459;nouns;ignition
1460;nouns;illness
1461;nouns;illustration
1462;nouns;illustrator
1463;nouns;immunity
1464;nouns;immunization
1465;nouns;imperialism
1466;nouns;imprisonment
1467;nouns;inaccuracy
1468;nouns;inaction
1469;nouns;inactivity
1470;nouns;inauguration
1471;nouns;indecency
1472;nouns;indicator
1473;nouns;inevitability
1474;nouns;infamy
1475;nouns;infiltration
1476;nouns;influx
1477;nouns;iniquity
1478;nouns;innocence
1479;nouns;innovation
1480;nouns;insanity
1481;nouns;inspiration
1482;nouns;instruction
1483;nouns;instructor
1484;nouns;insurer
1485;nouns;interact
1486;nouns;intercession
1487;nouns;intercourse
1488;nouns;intermission
1489;nouns;interpretation
1490;nouns;intersection
1491;nouns;interval
1492;nouns;intolerance
1493;nouns;intruder
1494;nouns;invasion
1495;nouns;investment
1496;nouns;involvement
1497;nouns;irrigation
1498;nouns;iteration
1499;nouns;jenny
1500;nouns;jogging
1501;nouns;jones
1502;nouns;joseph
1503;nouns;juggernaut
1504;nouns;juncture
1505;nouns;jurisprudence
1506;nouns;juror
1507;nouns;kangaroo
1508;nouns;kingdom
1509;nouns;knocking
1510;nouns;laborer
1511;nouns;larceny
1512;nouns;laurels
1513;nouns;layout
1514;nouns;leadership
1515;nouns;leasing
1516;nouns;legislation
1517;nouns;leopard
1518;nouns;liberation
1519;nouns;licence
1520;nouns;lifeblood
1521;nouns;lifeline
1522;nouns;ligament
1523;nouns;lighting
1524;nouns;likeness
1525;nouns;line-up
1526;nouns;lineage
1527;nouns;liner
1528;nouns;lineup
1529;nouns;liquidation
1530;nouns;listener
1531;nouns;literature
1532;nouns;litigation
1533;nouns;litre
1534;nouns;loathing
1535;nouns;locality
1536;nouns;lodging
1537;nouns;logic
1538;nouns;longevity
1539;nouns;lookout
1540;nouns;lordship
1541;nouns;lustre
1542;nouns;ma'am
1543;nouns;machinery
1544;nouns;madness
1545;nouns;magnificence
1546;nouns;mahogany
1547;nouns;mailing
1548;nouns;mainframe
1549;nouns;maintenance
1550;nouns;majority
1551;nouns;manga
1552;nouns;mango
1553;nouns;manifesto
1554;nouns;mantra
1555;nouns;manufacturer
1556;nouns;maple
1557;nouns;martin
1558;nouns;martyrdom
1559;nouns;mathematician
1560;nouns;matrix
1561;nouns;matron
1562;nouns;mayhem
1563;nouns;mayor
1564;nouns;means
1565;nouns;meantime
1566;nouns;measurement
1567;nouns;mechanics
1568;nouns;mediator
1569;nouns;medics
1570;nouns;melodrama
1571;nouns;memory
1572;nouns;mentality
1573;nouns;metaphysics
1574;nouns;method
1575;nouns;metre
1576;nouns;miner
1577;nouns;mirth
1578;nouns;misconception
1579;nouns;misery
1580;nouns;mishap
1581;nouns;misunderstanding
1582;nouns;mobility
1583;nouns;molasses
1584;nouns;momentum
1585;nouns;monarchy
1586;nouns;monument
1587;nouns;morale
1588;nouns;mortality
1589;nouns;motto
1590;nouns;mouthful
1591;nouns;mouthpiece
1592;nouns;mover
1593;nouns;movie
1594;nouns;mowing
1595;nouns;murderer
1596;nouns;musician
1597;nouns;mutation
1598;nouns;mythology
1599;nouns;narration
1600;nouns;narrator
1601;nouns;nationality
1602;nouns;negligence
1603;nouns;neighborhood
1604;nouns;neighbour
1605;nouns;nervousness
1606;nouns;networking
1607;nouns;nexus
1608;nouns;nightmare
1609;nouns;nobility
1610;nouns;nobody
1611;nouns;noodle
1612;nouns;normalcy
1613;nouns;notification
1614;nouns;nourishment
1615;nouns;novella
1616;nouns;nucleus
1617;nouns;nuisance
1618;nouns;nursery
1619;nouns;nutrition
1620;nouns;nylon
1621;nouns;oasis
1622;nouns;obscenity
1623;nouns;obscurity
1624;nouns;observer
1625;nouns;offense
1626;nouns;onslaught
1627;nouns;operation
1628;nouns;opportunity
1629;nouns;opposition
1630;nouns;oracle
1631;nouns;orchestra
1632;nouns;organisation
1633;nouns;organizer
1634;nouns;orientation
1635;nouns;originality
1636;nouns;ounce
1637;nouns;outage
1638;nouns;outcome
1639;nouns;outdoors
1640;nouns;outfield
1641;nouns;outing
1642;nouns;outpost
1643;nouns;outset
1644;nouns;overseer
1645;nouns;owner
1646;nouns;oxygen
1647;nouns;pairing
1648;nouns;panther
1649;nouns;paradox
1650;nouns;parliament
1651;nouns;parsley
1652;nouns;parson
1653;nouns;passenger
1654;nouns;pasta
1655;nouns;patchwork
1656;nouns;pathos
1657;nouns;patriotism
1658;nouns;pendulum
1659;nouns;penguin
1660;nouns;permission
1661;nouns;persona
1662;nouns;perusal
1663;nouns;pessimism
1664;nouns;peter
1665;nouns;philosopher
1666;nouns;phosphorus
1667;nouns;phrasing
1668;nouns;physique
1669;nouns;piles
1670;nouns;plateau
1671;nouns;playing
1672;nouns;plaza
1673;nouns;plethora
1674;nouns;plurality
1675;nouns;pneumonia
1676;nouns;pointer
1677;nouns;poker
1678;nouns;policeman
1679;nouns;polling
1680;nouns;poster
1681;nouns;posterity
1682;nouns;posting
1683;nouns;postponement
1684;nouns;potassium
1685;nouns;pottery
1686;nouns;poultry
1687;nouns;pounding
1688;nouns;pragmatism
1689;nouns;precedence
1690;nouns;precinct
1691;nouns;preoccupation
1692;nouns;pretense
1693;nouns;priesthood
1694;nouns;prisoner
1695;nouns;privacy
1696;nouns;probation
1697;nouns;proceeding
1698;nouns;proceedings
1699;nouns;processing
1700;nouns;processor
1701;nouns;progression
1702;nouns;projection
1703;nouns;prominence
1704;nouns;propensity
1705;nouns;prophecy
1706;nouns;prorogation
1707;nouns;prospectus
1708;nouns;protein
1709;nouns;prototype
1710;nouns;providence
1711;nouns;provider
1712;nouns;provocation
1713;nouns;proximity
1714;nouns;puberty
1715;nouns;publicist
1716;nouns;publicity
1717;nouns;publisher
1718;nouns;pundit
1719;nouns;putting
1720;nouns;quantity
1721;nouns;quart
1722;nouns;quilting
1723;nouns;quorum
1724;nouns;racism
1725;nouns;radiance
1726;nouns;ralph
1727;nouns;rancher
1728;nouns;ranger
1729;nouns;rapidity
1730;nouns;rapport
1731;nouns;ratification
1732;nouns;rationality
1733;nouns;reaction
1734;nouns;reader
1735;nouns;reassurance
1736;nouns;rebirth
1737;nouns;receptor
1738;nouns;recipe
1739;nouns;recognition
1740;nouns;recourse
1741;nouns;recreation
1742;nouns;rector
1743;nouns;recurrence
1744;nouns;redemption
1745;nouns;redistribution
1746;nouns;redundancy
1747;nouns;refinery
1748;nouns;reformer
1749;nouns;refrigerator
1750;nouns;regularity
1751;nouns;regulator
1752;nouns;reinforcement
1753;nouns;reins
1754;nouns;reinstatement
1755;nouns;relativism
1756;nouns;relaxation
1757;nouns;rendition
1758;nouns;repayment
1759;nouns;repentance
1760;nouns;repertoire
1761;nouns;repository
1762;nouns;republic
1763;nouns;reputation
1764;nouns;resentment
1765;nouns;residency
1766;nouns;resignation
1767;nouns;restaurant
1768;nouns;resurgence
1769;nouns;retailer
1770;nouns;retention
1771;nouns;retirement
1772;nouns;reviewer
1773;nouns;riches
1774;nouns;righteousness
1775;nouns;roadblock
1776;nouns;robber
1777;nouns;rocks
1778;nouns;rubbing
1779;nouns;runoff
1780;nouns;saloon
1781;nouns;salvation
1782;nouns;sarcasm
1783;nouns;saucer
1784;nouns;savior
1785;nouns;scarcity
1786;nouns;scenario
1787;nouns;scenery
1788;nouns;schism
1789;nouns;scholarship
1790;nouns;schoolboy
1791;nouns;schooner
1792;nouns;scissors
1793;nouns;scolding
1794;nouns;scooter
1795;nouns;scouring
1796;nouns;scrimmage
1797;nouns;scrum
1798;nouns;seating
1799;nouns;sediment
1800;nouns;seduction
1801;nouns;seeder
1802;nouns;seizure
1803;nouns;self-confidence
1804;nouns;self-control
1805;nouns;self-respect
1806;nouns;semicolon
1807;nouns;semiconductor
1808;nouns;semifinal
1809;nouns;senator
1810;nouns;sending
1811;nouns;serenity
1812;nouns;seriousness
1813;nouns;servitude
1814;nouns;sesame
1815;nouns;setup
1816;nouns;sewing
1817;nouns;sharpness
1818;nouns;shaving
1819;nouns;shoplifting
1820;nouns;shopping
1821;nouns;siding
1822;nouns;simplicity
1823;nouns;simulation
1824;nouns;sinking
1825;nouns;skate
1826;nouns;sloth
1827;nouns;slugger
1828;nouns;snack
1829;nouns;snail
1830;nouns;snapshot
1831;nouns;snark
1832;nouns;soccer
1833;nouns;solemnity
1834;nouns;solicitation
1835;nouns;solitude
1836;nouns;somewhere
1837;nouns;sophistication
1838;nouns;sorcery
1839;nouns;souvenir
1840;nouns;spaghetti
1841;nouns;specification
1842;nouns;specimen
1843;nouns;specs
1844;nouns;spectacle
1845;nouns;spectre
1846;nouns;speculation
1847;nouns;sperm
1848;nouns;spoiler
1849;nouns;squad
1850;nouns;squid
1851;nouns;staging
1852;nouns;stagnation
1853;nouns;staircase
1854;nouns;stairway
1855;nouns;stamina
1856;nouns;standpoint
1857;nouns;standstill
1858;nouns;stanza
1859;nouns;statement
1860;nouns;stillness
1861;nouns;stimulus
1862;nouns;stocks
1863;nouns;stole
1864;nouns;stoppage
1865;nouns;storey
1866;nouns;storyteller
1867;nouns;stylus
1868;nouns;subcommittee
1869;nouns;subscription
1870;nouns;subsidy
1871;nouns;suburb
1872;nouns;success
1873;nouns;sufferer
1874;nouns;supposition
1875;nouns;suspension
1876;nouns;sweater
1877;nouns;sweepstakes
1878;nouns;swimmer
1879;nouns;syndrome
1880;nouns;synopsis
1881;nouns;syntax
1882;nouns;system
1883;nouns;tablespoon
1884;nouns;taker
1885;nouns;tavern
1886;nouns;technology
1887;nouns;telephony
1888;nouns;template
1889;nouns;tempo
1890;nouns;tendency
1891;nouns;tendon
1892;nouns;terrier
1893;nouns;terror
1894;nouns;terry
1895;nouns;theater
1896;nouns;theology
1897;nouns;therapy
1898;nouns;thicket
1899;nouns;thoroughfare
1900;nouns;threshold
1901;nouns;thriller
1902;nouns;thunderstorm
1903;nouns;ticker
1904;nouns;tiger
1905;nouns;tights
1906;nouns;to-day
1907;nouns;tossing
1908;nouns;touchdown
1909;nouns;tourist
1910;nouns;tourney
1911;nouns;toxicity
1912;nouns;tracing
1913;nouns;tractor
1914;nouns;translation
1915;nouns;transmission
1916;nouns;transmitter
1917;nouns;trauma
1918;nouns;traveler
1919;nouns;treadmill
1920;nouns;trilogy
1921;nouns;trout
1922;nouns;tuning
1923;nouns;twenties
1924;nouns;tycoon
1925;nouns;tyrant
1926;nouns;ultimatum
1927;nouns;underdog
1928;nouns;underwear
1929;nouns;unhappiness
1930;nouns;unification
1931;nouns;university
1932;nouns;uprising
1933;nouns;vaccination
1934;nouns;validity
1935;nouns;vampire
1936;nouns;vanguard
1937;nouns;variation
1938;nouns;vegetation
1939;nouns;verification
1940;nouns;viability
1941;nouns;vicinity
1942;nouns;victory
1943;nouns;viewpoint
1944;nouns;villa
1945;nouns;vindication
1946;nouns;violation
1947;nouns;vista
1948;nouns;vocalist
1949;nouns;vogue
1950;nouns;volcano
1951;nouns;voltage
1952;nouns;vomiting
1953;nouns;vulnerability
1954;nouns;waistcoat
1955;nouns;waitress
1956;nouns;wardrobe
1957;nouns;warmth
1958;nouns;watchdog
1959;nouns;wealth
1960;nouns;weariness
1961;nouns;whereabouts
1962;nouns;whisky
1963;nouns;whiteness
1964;nouns;widget
1965;nouns;width
1966;nouns;windfall
1967;nouns;wiring
1968;nouns;witchcraft
1969;nouns;withholding
1970;nouns;womanhood
1971;nouns;words
1972;nouns;workman
1973;nouns;youngster
1974;proverbs;A friend's frown is better than a fool's smile.
1975;proverbs;A friend in need is a friend indeed.
1976;proverbs;A friend is easier lost than found.
1977;proverbs;A friend to everybody is a friend to nobody.
1978;proverbs;A problem shared is a problem halved.
1979;proverbs;"A true friend is someone who reaches for your hand, but touches your heart."
1980;proverbs;False friends are worse than open enemies.
1981;proverbs;Flattery is all right so long as you don't inhale.
1982;proverbs;Give credit where credit is due.
1983;proverbs;Grief divided is made lighter.
1984;proverbs;Memory is the treasure of the mind.
1985;proverbs;Nothing dries sooner than a tear.
1986;proverbs;Old friends and old wine are best.
1987;proverbs;The best of friends must part.
1988;proverbs;The best things are not bought and sold.
1989;proverbs;There is no better looking-glass than an old friend.
1990;proverbs;To err is human (To forgive divine).
1991;proverbs;Two cannot fall out if one does not choose.
1992;proverbs;A loveless life is a living death.
1993;proverbs;Absence makes the heart grow fonder.
1994;proverbs;All's fair in love and war.
1995;proverbs;Beauty is in the eye of the beholder.
1996;proverbs;Before you meet the handsome prince you have to kiss a lot of toads.
1997;proverbs;"Better to have loved and lost, than to have never loved at all."
1998;proverbs;"Cold hands, warm heart."
1999;proverbs;Distance makes the heart grow fonder.
2000;proverbs;Faint heart never won fair lady.
2001;proverbs;First impressions are the most lasting.
2002;proverbs;Hatred is as blind as love.
2003;proverbs;Love and a cough cannot be hid.
2004;proverbs;Love does much but money does all.
2005;proverbs;Love levels all inequalities.
2006;proverbs;Love makes a good eye squint.
2007;proverbs;Love sees no faults.
2008;proverbs;"Love sought is good, but given unsought is better."
2009;proverbs;Love to live and live to love.
2010;proverbs;"Love with life is heaven; and life unloving, hell."
2011;proverbs;Man is the head but woman turns it.
2012;proverbs;"Marry in haste, repent at leisure."
2013;proverbs;The course of love never did run smooth.
2014;proverbs;The Lord loveth a cheerful liar.
2015;proverbs;There is a thin line between love and hate.
2016;proverbs;To eat one's heart out.
2017;proverbs;True beauty lies within.
2018;proverbs;You can't live on bread alone.
2019;proverbs;A good friend is one's nearest relation.
2020;proverbs;A man is known by the company he keeps.
2021;proverbs;A man of straw needs a woman of gold.
2022;proverbs;"A wink is as good as a nod, to a blind man."
2023;proverbs;An injury is forgiven better than an injury revenged.
2024;proverbs;Anger and hate hinder good counsel.
2025;proverbs;Appearances are deceptive.
2026;proverbs;At a round table there's no dispute about the place.
2027;proverbs;Attack is the best form of defense.
2028;proverbs;"Be slow in choosing, but slower in changing."
2029;proverbs;Behind every great man stands a strong woman.
2030;proverbs;Blood is thicker than water.
2031;proverbs;Cheerfulness smooths the road of life.
2032;proverbs;Confess and be hanged.
2033;proverbs;Conscience makes cowards of us all.
2034;proverbs;Don't blow your own trumpet.
2035;proverbs;Do as you would be done by.
2036;proverbs;Do unto others as you would have them do to you.
2037;proverbs;"Grow angry slowly; there's plenty of time."
2038;proverbs;He bears misery best that hides it most.
2039;proverbs;"He that hurts another, hurts himself."
2040;proverbs;He who wronged you will hate you.
2041;proverbs;Heavy givers are light complainers.
2042;proverbs;I am rubber and you are glue. Your words bounce off me and stick to you.
2043;proverbs;"If you lose your temper, don't look for it."
2044;proverbs;It's not over till it's over.
2045;proverbs;"Joy shared is double joy; grief shared is (only) half grief."
2046;proverbs;Laugh and the world laughs with you. Cry and you cry alone.
2047;proverbs;Never let the sun set on angry heart.
2048;proverbs;Never let the sun go down on your anger.
2049;proverbs;Never let the sun set on thy wrath.
2050;proverbs;Never quarrel with one's bread and butter.
2051;proverbs;"No man or woman is worth your tears, and the one who is, won't make you cry."
2052;proverbs;Open confession is good for the soul.
2053;proverbs;"Out of sight, out of mind."
2054;proverbs;Patience is a virtue.
2055;proverbs;Persuasion is better than force.
2056;proverbs;Spare the rod and spoil the child.
2057;proverbs;Temper is so good a thing that we should never lose it.
2058;proverbs;"To the world you may be one person, but to one person, you may be the world."
2059;proverbs;Wondrous is the strength of cheerfulness.
2060;proverbs;"You made your bed, now you must lie in it."
2061;proverbs;A bully is always a coward.
2062;proverbs;A handsome shoe often pinches the foot.
2063;proverbs;A good thing is all the sweeter when won with pain.
2064;proverbs;A man too careful of danger lives in continual torment.
2065;proverbs;A miss is as good as a mile.
2066;proverbs;Adversity flatters no man.
2067;proverbs;Adversity and loss make a man wise.
2068;proverbs;All promises are either broken or kept.
2069;proverbs;All things come to those that wait.
2070;proverbs;An eye for an eye and a tooth for a tooth.
2071;proverbs;An open door may tempt a saint.
2072;proverbs;"As one door closes, another always opens."
2073;proverbs;"As you go through life, make this your goal, watch the doughnut and not the hole."
2074;proverbs;Brevity is the soul of wit.
2075;proverbs;Cut your coat according to the cloth.
